"id","planet","lefty","major","age","hs.gpa","income","gpa"
7236,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.682
7237,"Saturn",FALSE,"Music Recording Technology",19,4,NA,4
7238,"Jupiter",FALSE,"Visual Arts Illustration Spec",19,4,NA,3.767
7239,"Venus",TRUE,"Theatre Arts",19,3.621,NA,3.248
7240,"Neptune",FALSE,"Visual Arts Illustration Spec",19,4,NA,3.959
7241,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.952
7242,"Earth",FALSE,"Visual Arts - Photograph Spec",21,1.497,21476.8862137438,2.725
7243,"Jupiter",TRUE,"Comm Health & Leadership",23,0,8.39666709480696,0
7244,"Saturn",FALSE,"Music Recording Technology",18,3.132,NA,2.707
7245,"Jupiter",FALSE,"Music Recording Technology",17,2.591,NA,3.191
7246,"Jupiter",FALSE,"Engineering/Electrical",18,4,NA,3.693
7247,"Jupiter",FALSE,"Music Recording Technology",17,3.56,NA,3.171
7248,"Jupiter",FALSE,"Atmospheric Sciences",20,3.412,NA,3.028
7249,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,4
7250,"Jupiter",FALSE,"Music Recording Technology",19,3.312,NA,3.097
7251,"Uranus",FALSE,"English Studies",32,2.404,8491.54413159872,2.789
7252,"Jupiter",TRUE,"Atmospheric Sciences",32,1.645,NA,2.099
7253,"Jupiter",TRUE,"Music Recording Technology",23,3.28,NA,3.094
7254,"Jupiter",TRUE,"Sociology",22,3.065,2214.43453232212,2.244
7255,"Saturn",TRUE,"Theatre Arts",20,3.679,NA,3.383
7256,"Saturn",FALSE,"Technical Apparel Design",19,3.801,NA,3.9
7257,"Mars",FALSE,"Family and Human Studies",19,4,NA,3.9
7258,"Jupiter",TRUE,"International Studies",19,3.032,NA,2.879
7259,"Jupiter",TRUE,"Visual Arts Illustration Spec",33,0,5.87173957670513,0
7260,"Jupiter",FALSE,"Sociology",17,1.963,6638.45942479497,2.445
7261,"Jupiter",TRUE,"Fitness Technician",23,0,24.3561754137571,0
7262,"Saturn",FALSE,"Pre-Medical Health Sciences",18,0,NA,0.899
7263,"Jupiter",FALSE,"Business Management",23,4,NA,3.85
7264,"Jupiter",TRUE,"Video/Radio Production",20,4,NA,3.956
7265,"Jupiter",TRUE,"Music Recording Technology",20,4,NA,3.973
7266,"Neptune",FALSE,"Family and Human Studies",19,0,25.4346020256765,0
7267,"Jupiter",TRUE,"Comm Health & Leadership",19,1.162,227.71877131431,1.669
7268,"Jupiter",FALSE,"General Education",19,0.278,NA,1.139
7269,"Jupiter",FALSE,"International Studies",18,4,NA,3.672
7270,"Saturn",FALSE,"Advanced Manufacturing",23,4,NA,3.397
7271,"Jupiter",FALSE,"Visual Arts Illustration Spec",19,3.132,NA,3.471
7272,"Jupiter",FALSE,"Political Science",19,4,NA,3.432
7273,"Earth",FALSE,"Respiratory Therapy",19,3.624,NA,3.638
7274,"Jupiter",TRUE,"Visual Arts Illustration Spec",18,4,NA,3.727
7275,"Jupiter",FALSE,"Atmospheric Sciences",20,0,30.8860218734838,0.04
7276,"Saturn",FALSE,"International Studies",20,2.873,NA,3.213
7277,"Neptune",FALSE,"International Studies",25,4,NA,3.931
7278,"Saturn",FALSE,"American Sign Language",20,0,15.8253631161145,0
7279,"Jupiter",TRUE,"Education",22,3.58,NA,3.567
7280,"Saturn",FALSE,"Visual Arts Illustration Spec",20,0.662,841.360637246815,1.651
7281,"Jupiter",FALSE,"English Studies",19,2.428,NA,2.957
7282,"Jupiter",FALSE,"Music Recording Technology",26,4,NA,4
7283,"Saturn",FALSE,"Technical Apparel Design",57,4,NA,4
7284,"Jupiter",FALSE,"International Studies",18,0,138.91374597107,0.628
7285,"Jupiter",FALSE,"Music Recording Technology",17,2.626,NA,2.301
7286,"Jupiter",FALSE,"Cabinet Making Furniture Const",19,4,NA,3.718
7287,"Saturn",FALSE,"Music Recording Technology",19,0,7.44273910431871,0
7288,"Saturn",TRUE,"Engineering/Electrical",19,4,NA,3.6
7289,"Jupiter",TRUE,"Visual Arts Illustration Spec",19,0,29.7397001339032,0.422
7290,"Jupiter",FALSE,"Social Work",26,3.32,NA,3.083
7291,"Saturn",FALSE,"Technical Apparel Design",21,3.962,NA,3.278
7292,"Jupiter",FALSE,"Social Work",22,4,NA,3.359
7293,"Saturn",FALSE,"Visual Arts Illustration Spec",20,4,NA,3.435
7294,"Saturn",FALSE,"Music Recording Technology",19,4,NA,3.988
7295,"Jupiter",FALSE,"International Studies",19,0.403,158.346275794775,1.374
7296,"Jupiter",FALSE,"Visual Arts - Design Spec.",19,3.752,NA,2.613
7297,"Saturn",FALSE,"Atmospheric Sciences",18,0.686,113.326247251447,1.025
7298,"Saturn",TRUE,"Social Work",19,4,NA,3.054
7299,"Jupiter",FALSE,"Fashion Merchandising",22,4,NA,3.882
7300,"Jupiter",TRUE,"Atmospheric Sciences",20,4,NA,3.429
7301,"Jupiter",TRUE,"Theatre Arts",21,4,NA,3.529
7302,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,4
7303,"Jupiter",FALSE,"Atmospheric Sciences",36,4,NA,4
7304,"Jupiter",FALSE,"Engineering/Electrical",23,4,NA,3.97
7305,"Neptune",FALSE,"Atmospheric Sciences",20,4,NA,3.959
7306,"Earth",FALSE,"Motorcycle & Outdoor Pow Equip",48,4,NA,3.613
7307,"Jupiter",FALSE,"Music Recording Technology",22,4,NA,3.532
7308,"Jupiter",FALSE,"Transition to Teaching/ARL",19,4,NA,3.902
7309,"Venus",TRUE,"Music Recording Technology",27,1.641,NA,1.577
7310,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.693
7311,"Jupiter",FALSE,"Fitness Technician",20,0,26.3280681932444,0.444
7312,"Jupiter",FALSE,"Music Recording Technology",20,3.838,972.744563850494,2.014
7313,"Neptune",TRUE,"International Studies",18,2.799,5310.86381684083,2.752
7314,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.896
7315,"Jupiter",FALSE,"Surgical Technician",28,4,NA,3.827
7316,"Saturn",TRUE,"Visual Arts Illustration Spec",25,0,10.2202890190364,0
7317,"Jupiter",FALSE,"Engineering/Computer",18,3.85,42276.564985555,3.027
7318,"Jupiter",TRUE,"International Studies",19,4,NA,3.361
7319,"Saturn",FALSE,"Music Recording Technology",17,4,NA,3.56
7320,"Saturn",FALSE,"Marketing Management",20,3.2,58139.535224504,3.16
7321,"Saturn",FALSE,"Theatre Arts",19,4,48381.2011167931,3.622
7322,"Jupiter",FALSE,"General Studies - Undecided",19,4,NA,3.947
7323,"Jupiter",FALSE,"Music Recording Technology",17,3.689,NA,3.611
7324,"Jupiter",FALSE,"International Studies",18,3.417,NA,3.062
7325,"Jupiter",FALSE,"Marketing Management",18,4,NA,3.238
7326,"Jupiter",FALSE,"Sociology",18,4,NA,3.893
7327,"Jupiter",FALSE,"Sociology",18,4,NA,3.793
7328,"Venus",FALSE,"Atmospheric Sciences",21,2.896,NA,2.9
7329,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.929
7330,"Saturn",TRUE,"Engineering/Mechanical",22,4,NA,3.224
7331,"Jupiter",FALSE,"Psychology",19,1.54,NA,1.839
7332,"Jupiter",FALSE,"Fitness Technician",22,0,151.892625355332,0.453
7333,"Jupiter",FALSE,"Exercise Sci/Kinesiology",18,4,NA,3.88
7334,"Neptune",TRUE,"Visual Arts Illustration Spec",22,3.985,NA,3.082
7335,"Uranus",FALSE,"Fitness Technician",18,1.975,NA,1.922
7336,"Jupiter",FALSE,"Web Graphic Design",22,0,9.08046297137119,0.038
7337,"Jupiter",TRUE,"Atmospheric Sciences",28,3.948,92027.1541029572,3.581
7338,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,3.611
7339,"Jupiter",FALSE,"Social Work",18,4,NA,3.943
7340,"Saturn",FALSE,"Music Recording Technology",16,4,NA,3.906
7341,"Jupiter",FALSE,"Business Management",25,4,NA,3.808
7342,"Jupiter",FALSE,"Music Recording Technology",17,1.795,3552.72139508888,2.199
7343,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.824
7344,"Saturn",TRUE,"International Studies",23,4,NA,3.899
7345,"Venus",FALSE,"American Sign Language",48,0,20.5400056571847,0.101
7346,"Jupiter",FALSE,"International Studies",18,0,25.3772312096725,0.331
7347,"Saturn",FALSE,"Engineering/Electrical",20,4,NA,3.99
7348,"Jupiter",FALSE,"International Studies",18,4,NA,2.738
7349,"Jupiter",TRUE,"Engineering/Electrical",21,0,86.2821436947074,0.644
7350,"Saturn",FALSE,"Music Recording Technology",20,0,5.79731430559162,0
7351,"Jupiter",TRUE,"Atmospheric Sciences",26,3.296,NA,3.025
7352,"Neptune",FALSE,"Technical Apparel Design",35,4,NA,3.754
7353,"Jupiter",FALSE,"Video/Radio Production",31,4,57429.9782764273,3.521
7354,"Jupiter",FALSE,"Music Recording Technology",18,1.27,1318.65326531175,2.042
7355,"Venus",FALSE,"Transition to Teaching/ARL",19,0,61.3219018878267,0.031
7356,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,2.097,NA,2.953
7357,"Jupiter",FALSE,"Engineering/Electrical",19,4,NA,4
7358,"Jupiter",FALSE,"Engineering/Electrical",23,4,40712.5940250473,3.667
7359,"Jupiter",FALSE,"International Studies",19,0,NA,0.983
7360,"Saturn",FALSE,"Music Recording Technology",20,0,7.93605384529424,0.017
7361,"Saturn",FALSE,"Metallurgical Engineering",20,3.777,NA,3.472
7362,"Jupiter",FALSE,"Theatre Arts",19,0,9.02058866379981,0.029
7363,"Jupiter",FALSE,"Atmospheric Sciences",25,0.791,902.645589693361,1.309
7364,"Uranus",TRUE,"Visual Arts - Photograph Spec",23,3.324,NA,3.207
7365,"Saturn",FALSE,"Music Recording Technology",21,4,NA,3.975
7366,"Mercury",TRUE,"International Studies",34,1.737,2436.51346543537,2.036
7367,"Jupiter",FALSE,"Social Work",22,0,8.99224709168424,0
7368,"Earth",FALSE,"Music Recording Technology",17,3.736,18853.5459989407,3.002
7369,"Jupiter",TRUE,"English Studies",20,0,21.175034758321,0.155
7370,"Saturn",TRUE,"International Studies",19,4,NA,3.579
7371,"Uranus",FALSE,"Social Work",20,4,578433.304234173,3.838
7372,"Neptune",FALSE,"Advanced Manufacturing",29,4,NA,3.965
7373,"Saturn",FALSE,"Sociology",21,2.942,NA,2.924
7374,"Jupiter",FALSE,"Engineering/Electrical",22,4,NA,3.947
7375,"Jupiter",FALSE,"Music Recording Technology",22,4,125819.29681183,3.298
7376,"Jupiter",TRUE,"Music Recording Technology",21,4,NA,3.768
7377,"Jupiter",FALSE,"Anthropology",19,4,576702.503144774,3.936
7378,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.648
7379,"Jupiter",FALSE,"International Studies",19,4,NA,3.888
7380,"Saturn",FALSE,"Music Recording Technology",17,4,NA,4
7381,"Uranus",FALSE,"Machining Technology",18,0,31.1356584409779,0.032
7382,"Jupiter",FALSE,"Music Recording Technology",20,2.959,6317.14814698733,2.791
7383,"Jupiter",FALSE,"Music Recording Technology",19,0,2.13811157973244,0
7384,"Jupiter",FALSE,"Transition to Teaching/ARL",22,4,NA,3.94
7385,"Saturn",TRUE,"Business",20,0.672,NA,1.471
7386,"Jupiter",FALSE,"Welding Fabrication Inspection",49,4,NA,3.951
7387,"Jupiter",FALSE,"Engineering/Electrical",20,2.778,2436.9738222536,2.042
7388,"Earth",FALSE,"Engineering/Computer",22,2.184,NA,1.727
7389,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,4
7390,"Jupiter",FALSE,"Business Management",25,4,NA,3.937
7391,"Saturn",FALSE,"Interdisciplinary Studies",19,0,53.5900100040773,0.179
7392,"Saturn",TRUE,"International Studies",24,1.416,846.037705579694,1.271
7393,"Saturn",FALSE,"Social Work",45,4,NA,3.982
7394,"Jupiter",TRUE,"American Sign Lang/Interpret",20,4,NA,4
7395,"Neptune",FALSE,"Music Recording Technology",20,4,121613.616581255,3.657
7396,"Saturn",FALSE,"Music Recording Technology",23,4,711.504635704796,2.398
7397,"Saturn",FALSE,"Electrical, Independent - Appr",25,4,NA,3.67
7398,"Jupiter",FALSE,"Visual Arts Illustration Spec",20,0.982,NA,1.469
7399,"Saturn",TRUE,"International Studies",27,0,27.5561777017566,0.028
7400,"Jupiter",FALSE,"Pre-Medical Health Sciences",20,0.815,NA,1.095
7401,"Jupiter",FALSE,"Music Recording Technology",28,4,NA,4
7402,"Jupiter",FALSE,"Engineering/Electrical",20,3.892,3851.46957544552,2.267
7403,"Jupiter",FALSE,"Music Recording Technology",22,2.517,NA,2.778
7404,"Jupiter",TRUE,"Atmospheric Sciences",25,4,NA,3.618
7405,"Jupiter",TRUE,"Writing",21,4,NA,3.307
7406,"Jupiter",FALSE,"International Studies",20,1.396,NA,1.844
7407,"Jupiter",TRUE,"General Studies - Undecided",20,4,NA,4
7408,"Saturn",FALSE,"International Studies",20,2.701,259.291587815251,1.108
7409,"Saturn",FALSE,"Music Recording Technology",19,0.845,68.875902206675,1.285
7410,"Jupiter",FALSE,"International Studies",26,2.764,NA,2.428
7411,"Jupiter",TRUE,"Paralegal Training",25,4,NA,3.931
7412,"Jupiter",FALSE,"International Studies",18,4,NA,3.605
7413,"Jupiter",TRUE,"International Studies",29,0.467,NA,1.567
7414,"Venus",FALSE,"Social Work",27,4,NA,3.955
7415,"Earth",FALSE,"American Sign Language",37,4,NA,3.902
7416,"Saturn",TRUE,"Transition to Teaching/ARL",19,4,NA,3.309
7417,"Neptune",FALSE,"Atmospheric Sciences",20,2.605,NA,2.161
7418,"Jupiter",TRUE,"Atmospheric Sciences",22,4,50366.5630103647,3.012
7419,"Saturn",FALSE,"English Studies",19,1.523,NA,1.702
7420,"Jupiter",FALSE,"Theatre Arts",25,4,NA,3.978
7421,"Jupiter",TRUE,"Advanced Manufacturing",18,4,NA,4
7422,"Jupiter",FALSE,"Cabinet Making Furniture Const",24,4,NA,3.865
7423,"Jupiter",FALSE,"Visual Arts Illustration Spec",25,4,NA,3.934
7424,"Saturn",TRUE,"International Studies",27,3.722,9689.03252318859,3.037
7425,"Jupiter",FALSE,"Engineering/Electrical",19,4,NA,3.961
7426,"Jupiter",FALSE,"Web Graphic Design",18,4,NA,3.957
7427,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,4
7428,"Jupiter",FALSE,"Music Recording Technology",21,4,NA,3.342
7429,"Venus",FALSE,"English Studies",21,3.455,NA,3.04
7430,"Jupiter",TRUE,"American Sign Lang/Interpret",24,4,NA,3.98
7431,"Jupiter",FALSE,"Engineering/Mechanical",19,2.337,12666.6263221774,2.422
7432,"Jupiter",FALSE,"Music Recording Technology",22,4,NA,3.73
7433,"Jupiter",TRUE,"General Studies - Undecided",21,4,NA,3.935
7434,"Jupiter",FALSE,"Machining Technology",22,4,NA,3.857
7435,"Saturn",FALSE,"Biology",21,4,NA,3.969
7436,"Jupiter",FALSE,"Music Recording Technology",19,1.951,NA,2.086
7437,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.802
7438,"Jupiter",FALSE,"Retail Management",25,4,NA,3.976
7439,"Neptune",FALSE,"Atmospheric Sciences",20,3.546,NA,2.824
7440,"Neptune",FALSE,"International Studies",19,4,NA,4
7441,"Jupiter",TRUE,"Fitness Technician",20,2.238,NA,2.061
7442,"Saturn",TRUE,"International Studies",19,0,13.9126315955667,0
7443,"Saturn",FALSE,"Social Work",20,4,NA,2.736
7444,"Jupiter",FALSE,"Fashion Merchandising",36,4,NA,4
7445,"Saturn",FALSE,"Marketing Management",18,4,NA,3.929
7446,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.644
7447,"Jupiter",TRUE,"Architectural Technology",21,4,NA,3.915
7448,"Saturn",FALSE,"Visual Arts Illustration Spec",20,0.345,111.964806482064,0.498
7449,"Uranus",TRUE,"Engineering/Electrical",24,4,NA,3.773
7450,"Saturn",TRUE,"Social & Behavioral Sciences",17,0,520.332179581611,1.384
7451,"Mars",FALSE,"Social Work",20,0.011,NA,0.495
7452,"Saturn",FALSE,"Social Work",20,0,50.1701121810179,0.464
7453,"Jupiter",FALSE,"International Studies",20,4,NA,3.606
7454,"Saturn",TRUE,"Music Recording Technology",20,4,NA,3.997
7455,"Jupiter",FALSE,"International Studies",19,2.763,NA,2.578
7456,"Saturn",TRUE,"Music Recording Technology",20,4,NA,3.715
7457,"Jupiter",FALSE,"Music Recording Technology",20,1.719,NA,3.149
7458,"Jupiter",FALSE,"Non-Destructive Testing Tech",20,1.519,4455.52150926586,1.864
7459,"Jupiter",FALSE,"Interior Design",18,4,NA,3.417
7460,"Jupiter",FALSE,"Theatre Arts",24,4,NA,4
7461,"Jupiter",TRUE,"Comm Health & Leadership",37,0,22.2646377173628,0
7462,"Jupiter",FALSE,"MIDI",20,4,NA,3.881
7463,"Saturn",FALSE,"International Studies",19,0,26.310152036306,0.003
7464,"Jupiter",FALSE,"International Studies",18,0,100.34867846339,0
7465,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.787
7466,"Mars",FALSE,"Machining Technology",57,4,198116.863572519,3.982
7467,"Mars",TRUE,"Music Recording Technology",30,2.375,2087.05220119062,1.739
7468,"Jupiter",FALSE,"International Studies",21,4,NA,3.805
7469,"Jupiter",TRUE,"Visual Arts Illustration Spec",42,4,NA,3.921
7470,"Jupiter",FALSE,"Music Recording Technology",20,2.247,NA,2.477
7471,"Jupiter",FALSE,"Music Recording Technology",18,4,25904.766770442,3.002
7472,"Saturn",TRUE,"International Studies",22,0,9.14787836210444,0.022
7473,"Jupiter",TRUE,"Visual Arts Illustration Spec",23,1.91,1098.6245345992,1.831
7474,"Saturn",TRUE,"Surgical Technician",29,4,NA,4
7475,"Jupiter",TRUE,"International Studies",38,2.087,NA,2.628
7476,"Jupiter",FALSE,"International Studies",36,4,NA,3.361
7477,"Earth",FALSE,"Music Recording Technology",17,4,92070.3989104043,3.769
7478,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.129
7479,"Jupiter",TRUE,"Atmospheric Sciences",18,4,NA,3.771
7480,"Jupiter",TRUE,"Visual Arts Illustration Spec",24,0,8.92961715159287,0.032
7481,"Neptune",FALSE,"Exercise Sci/Kinesiology",20,1.804,NA,1.547
7482,"Saturn",TRUE,"Music Recording Technology",18,4,NA,3.331
7483,"Saturn",FALSE,"Music Recording Technology",20,4,NA,3.611
7484,"Saturn",FALSE,"Music Recording Technology",20,4,NA,3.066
7485,"Earth",FALSE,"Music Recording Technology",24,3.933,28920.7010406519,2.698
7486,"Uranus",FALSE,"Music Recording Technology",17,2.805,333.368851985182,2.226
7487,"Jupiter",TRUE,"International Studies",18,4,NA,4
7488,"Jupiter",TRUE,"Finance and Credit",19,2.879,7758.26901047141,2.621
7489,"Neptune",FALSE,"Atmospheric Sciences",20,4,NA,3.873
7490,"Jupiter",FALSE,"Interdisciplinary Studies",30,4,NA,3.709
7491,"Saturn",FALSE,"Respiratory Therapy",32,4,NA,3.975
7492,"Mars",TRUE,"International Studies",20,4,NA,3.447
7493,"Jupiter",TRUE,"Music Recording Technology",20,3.52,NA,2.975
7494,"Jupiter",TRUE,"Social Work",29,0,11.8850999700767,0
7495,"Jupiter",FALSE,"Fashion Merchandising",25,4,NA,3.918
7496,"Saturn",FALSE,"Engineering/Electrical",29,4,NA,3.949
7497,"Saturn",TRUE,"Comm Health & Leadership",22,3.886,NA,2.3
7498,"Jupiter",FALSE,"Atmospheric Sciences",27,0,20.0091896193236,0
7499,"Jupiter",TRUE,"International Studies",25,3.535,108142.1692871,3.27
7500,"Earth",TRUE,"Psychology",24,0,36.5403387040249,0.066
7501,"Jupiter",FALSE,"Music Recording Technology",22,1.125,NA,1.111
7502,"Jupiter",FALSE,"Surgical Technician",27,4,NA,3.926
7503,"Mercury",TRUE,"Physical Therapist Assistant",34,4,NA,3.583
7504,"Jupiter",TRUE,"International Studies",24,0,NA,0.713
7505,"Saturn",TRUE,"Metallurgical Engineering",20,3.864,NA,3.405
7506,"Saturn",FALSE,"Metallurgical Engineering",20,0,5.3066218846627,0.08
7507,"Uranus",FALSE,"Cabinet Making Furniture Const",20,2.227,964.563017605589,1.95
7508,"Neptune",FALSE,"Music Recording Technology",20,2.449,5172.0816061305,2.724
7509,"Saturn",FALSE,"International Studies",20,4,NA,3.965
7510,"Jupiter",FALSE,"Transition to Teaching/ARL",19,4,NA,4
7511,"Jupiter",FALSE,"Technical Apparel Design",19,4,NA,3.792
7512,"Saturn",TRUE,"International Studies",18,1.287,NA,2.037
7513,"Jupiter",FALSE,"International Studies",20,4,NA,3.241
7514,"Jupiter",FALSE,"International Studies",23,3.285,5647.3265651447,2.577
7515,"Venus",TRUE,"International Studies",23,3.978,NA,3.172
7516,"Neptune",TRUE,"International Studies",31,3.99,NA,3.633
7517,"Jupiter",TRUE,"Music Recording Technology",18,4,NA,3.721
7518,"Jupiter",FALSE,"Motorcycle & Outdoor Pow Equip",18,3.632,NA,3.952
7519,"Neptune",FALSE,"International Studies",40,4,NA,3.963
7520,"Jupiter",FALSE,"Music Recording Technology",19,4,NA,3.806
7521,"Jupiter",FALSE,"Music Recording Technology",17,4,NA,3.936
7522,"Jupiter",FALSE,"Visual Arts Illustration Spec",18,4,74677.0809614008,3.383
7523,"Jupiter",FALSE,"Respiratory Therapy",26,4,NA,3.896
7524,"Jupiter",TRUE,"Atmospheric Sciences",22,4,NA,3.778
7525,"Jupiter",FALSE,"Visual Arts- Animation",30,4,NA,3.449
7526,"Jupiter",TRUE,"Atmospheric Sciences",23,4,47717.1525177951,3.345
7527,"Jupiter",TRUE,"Social Work",53,4,NA,3.961
7528,"Jupiter",FALSE,"Education",28,4,171303.035873504,3.741
7529,"Saturn",FALSE,"Atmospheric Sciences",27,4,NA,3.738
7530,"Jupiter",FALSE,"Social Work",18,0,7.0465086067071,0
7531,"Uranus",TRUE,"Fitness Technician",25,3.395,NA,2.896
7532,"Saturn",TRUE,"International Studies",19,0,12.8645402806945,0.031
7533,"Earth",TRUE,"Technical Apparel Design",29,4,NA,3.571
7534,"Jupiter",FALSE,"Theatre Arts",18,2.888,5823.27526109797,2.019
7535,"Jupiter",FALSE,"Graphic Communications",19,4,NA,4
7536,"Jupiter",FALSE,"Atmospheric Sciences",21,3.835,NA,3.524
7537,"Saturn",FALSE,"Fitness Technician",20,4,NA,3.988
7538,"Jupiter",FALSE,"American Sign Lang/Interpret",25,0.6,129.27957791164,1.558
7539,"Jupiter",TRUE,"International Studies",23,3.77,NA,3.384
7540,"Saturn",FALSE,"Music Recording Technology",20,4,NA,3.961
7541,"Saturn",FALSE,"Atmospheric Sciences",19,4,NA,4
7542,"Saturn",TRUE,"Paralegal Training",21,4,NA,3.989
7543,"Jupiter",FALSE,"International Studies",23,0,6.80483614783427,0.026
7544,"Jupiter",FALSE,"Engineering/Electrical",18,2.701,NA,2.664
7545,"Jupiter",TRUE,"International Studies",21,4,NA,4
7546,"Jupiter",FALSE,"Retail Management",21,0,8.83044834003209,0
7547,"Jupiter",TRUE,"Psychology",33,1.59,494.985262029804,1.74
7548,"Jupiter",TRUE,"Music Recording Technology",21,4,NA,3.485
7549,"Jupiter",FALSE,"Music Recording Technology",18,4,NA,2.72
7550,"Saturn",TRUE,"Advanced Manufacturing",20,2.243,4872.71881939647,2.506
7551,"Jupiter",FALSE,"International Global Studies",57,4,NA,4
7552,"Jupiter",TRUE,"Social Work",24,4,NA,3.761
7553,"Jupiter",FALSE,"Marketing Management",20,4,NA,4
7554,"Saturn",FALSE,"Music Recording Technology",20,0,20.6213864638407,0.407
7555,"Jupiter",FALSE,"Visual Arts Illustration Spec",34,4,2716.13272535378,2.17
7556,"Neptune",FALSE,"Pre-Medical Health Sciences",20,0.533,131.090133912228,0.906
7557,"Jupiter",FALSE,"Atmospheric Sciences",20,0,17.4881389696351,0.334
7558,"Jupiter",FALSE,"Exercise Sci/Kinesiology",19,4,NA,3.904
7559,"Jupiter",FALSE,"International Studies",20,0,10.1320495010241,0
7560,"Jupiter",FALSE,"Transition to Teaching/ARL",19,4,NA,3.867
7561,"Saturn",FALSE,"Engineering/Computer",18,0,26.4772857935451,0.032
